ProblemName,Permutation,T_lp-bb,T_lp-bb-confgraph,T_lp-bb-no-lp,N_lp-bb,N_lp-bb-confgraph,N_lp-bb-no-lp,DI_lp-bb,DI_lp-bb-confgraph,DI_lp-bb-no-lp,TQ+1_lp-bb,TQ+1_lp-bb-confgraph,TQ+1_lp-bb-no-lp,NQ+100_lp-bb,NQ+100_lp-bb-confgraph,NQ+100_lp-bb-no-lp,DIQ_lp-bb,DIQ_lp-bb-confgraph,DIQ_lp-bb-no-lp
rsyn0830m,2,1.13,1.15,1.02,102,102,84,43.46,45.87,43.04,1.05445544554455,1.06435643564356,1,1.09782608695652,1.09782608695652,1,1.00975836431227,1.06575278810409,1
rsyn0830m02h,0,9.26,9.22,9.38,10,10,12,30.87,30.15,30.37,0.988439306358381,0.984585741811175,1,0.982142857142857,0.982142857142857,1,1.01646361540994,0.992756009219625,1
rsyn0830m02h,1,4.83,4.83,4.81,51,51,51,29.77,29.64,29.78,1.00344234079174,1.00344234079174,1,1,1,1,0.999664204163868,0.995298858294157,1
rsyn0830m02h,2,8.78,8.7,8.72,10,10,10,31.29,30.05,30.66,1.00617283950617,0.997942386831276,1,1,1,1,1.02054794520548,0.980104370515329,1
rsyn0830m02m,0,10.17,10.01,11.2,1169,1169,1331,355.74,348.62,480.2,0.915573770491803,0.902459016393443,1,0.886792452830189,0.886792452830189,1,0.740816326530612,0.725989171178676,1
rsyn0830m02m,1,13.38,13.21,9.82,2321,2321,1199,402.32,396.43,383.05,1.32902033271719,1.31330868761553,1,1.86374133949192,1.86374133949192,1,1.05030674846626,1.0349301657747,1
rsyn0830m02m,2,7.39,7.25,7.72,577,577,391,362.9,356.74,383.66,0.962155963302752,0.946100917431193,1,1.37881873727088,1.37881873727088,1,0.945889589740916,0.929833706928009,1
rsyn0830m03h,0,8.44,8.43,8.47,10,10,10,49.79,50.91,51.61,0.996832101372756,0.995776135163675,1,1,1,1,0.964735516372796,0.98643673706646,1
rsyn0830m03h,1,11.51,11.7,11.71,33,33,33,51.26,51,49.75,0.98426435877262,0.999213217938631,1,1,1,1,1.03035175879397,1.0251256281407,1
rsyn0830m03h,2,10.16,10.06,10.19,10,10,10,48.22,49.51,50.99,0.997319034852547,0.988382484361037,1,1,1,1,0.945675622671112,0.970974700921749,1
rsyn0830m03m,0,21.12,21.05,22.92,2205,2205,2380,825.49,821.93,840.63,0.924749163879599,0.921822742474916,1,0.929435483870967,0.929435483870967,1,0.981989698202539,0.97775477915373,1
rsyn0830m03m,1,26.51,26.43,20.93,2692,2692,2077,804.33,803.15,648.31,1.25444596443228,1.25079799361605,1,1.28249885163068,1.28249885163068,1,1.24065647606855,1.23883635914917,1
rsyn0830m03m,2,23.61,23.46,25.59,1929,1929,3098,809.72,802.89,847.31,0.925535915757803,0.919894697254607,1,0.634459036898061,0.634459036898061,1,0.955636071803708,0.947575267611618,1
rsyn0830m04h,0,11.79,11.61,11.61,67,67,67,73.87,72.53,72.02,1.01427438540841,1,1,1,1,1,1.02568730908081,1.00708136628714,1
rsyn0830m04h,1,14.55,14.51,14.58,63,63,63,85.01,86.77,89.16,0.998074454428755,0.995507060333761,1,1,1,1,0.95345446388515,0.973194257514581,1
rsyn0830m04h,2,18.33,18.12,18.28,64,64,64,89.04,86.56,88.58,1.00259336099585,0.991701244813278,1,1,1,1,1.00519304583427,0.977195755249492,1
rsyn0830m04m,0,52.05,51.75,54.36,6466,6466,5196,1484.23,1478.14,1618.53,0.958273121387283,0.952854046242775,1,1.23980362537764,1.23980362537764,1,0.917023471915874,0.913260798378776,1
rsyn0830m04m,1,70.45,69.69,89.85,7370,7370,9648,1945.33,1924.45,2464.56,0.786461199779857,0.77809576224546,1,0.766311038161674,0.766311038161674,1,0.78932142045639,0.780849319959749,1
rsyn0830m04m,2,58.65,57.9,66.06,4770,4770,8293,1465.21,1440.08,1191.12,0.889501938562481,0.878317924246943,1,0.580245442630764,0.580245442630764,1,1.2301111558869,1.2090133655719,1
rsyn0840h,0,1.01,0.97,0.98,3,3,3,11.85,10.38,10.05,1.01515151515152,0.994949494949495,1,1,1,1,1.17910447761194,1.03283582089552,1
rsyn0840h,1,0.9,0.92,0.89,3,3,3,9.38,11.05,9.46,1.00529100529101,1.01587301587302,1,1,1,1,0.99154334038055,1.16807610993658,1
rsyn0840h,2,1.1,1.09,1.09,18,18,18,10.26,10.39,11.14,1.00478468899522,1,1,1,1,1,0.921005385996409,0.932675044883303,1
rsyn0840m,0,1.44,1.45,1.9,152,152,153,69.53,69.51,78.67,0.841379310344828,0.844827586206897,1,0.996047430830039,0.996047430830039,1,0.8838184822677,0.883564255751875,1
rsyn0840m,1,1.35,1.34,1.16,136,136,90,62.05,62.04,55.95,1.08796296296296,1.08333333333333,1,1.24210526315789,1.24210526315789,1,1.10902591599643,1.1088471849866,1
rsyn0840m,2,1.67,1.64,1.75,147,147,172,81.03,79.95,85.46,0.970909090909091,0.96,1,0.908088235294117,0.908088235294117,1,0.94816288322022,0.935525391996256,1
rsyn0840m02h,0,2.94,3.03,3.02,4,4,4,34.46,36.71,34.97,0.980099502487562,1.00248756218905,1,1,1,1,0.98541607091793,1.0497569345153,1
rsyn0840m02h,1,2.82,2.81,2.78,2,2,2,37.88,35.34,38.12,1.01058201058201,1.00793650793651,1,1,1,1,0.993704092339979,0.92707240293809,1
rsyn0840m02h,2,5.28,5.26,5.25,6,6,6,37.96,39.11,37.72,1.0048,1.0016,1,1,1,1,1.00636267232238,1.03685047720042,1
rsyn0840m02m,0,13.49,13.5,13.17,1138,1138,1250,546,545.7,545.84,1.02258292166549,1.02328863796754,1,0.917037037037037,0.917037037037037,1,1.00029312619083,0.999743514583028,1
rsyn0840m02m,1,12.43,12.27,10.59,853,853,703,515.79,508.95,493.99,1.15875754961173,1.14495254529767,1,1.186799501868,1.186799501868,1,1.04413044798478,1.03028401384643,1
rsyn0840m02m,2,13.14,12.99,13.18,1017,1017,917,560.11,554.75,525.79,0.997179125528914,0.986600846262341,1,1.09832841691249,1.09832841691249,1,1.06527320793473,1.05507902394492,1
rsyn0840m03h,0,12.23,12.2,12.36,27,27,27,49.52,52.25,50.18,0.990269461077844,0.988023952095808,1,1,1,1,0.98684734954165,1.04125149461937,1
rsyn0840m03h,1,11.12,11.1,11.08,80,80,80,56.02,54.93,54.48,1.00331125827815,1.00165562913907,1,1,1,1,1.02826725403818,1.00825991189427,1
rsyn0840m03h,2,13.54,13.47,13.61,18,18,18,55.48,56.69,54.23,0.995208761122519,0.990417522245038,1,1,1,1,1.02304997234003,1.04536234556519,1
rsyn0840m03m,0,17.46,17.12,13.94,1096,1096,640,259.2,255.69,255.51,1.23560910307898,1.21285140562249,1,1.61621621621622,1.61621621621622,1,1.01444170482564,1.00070447340613,1
rsyn0840m03m,1,14.8,14.83,14.47,569,569,693,269.53,271.16,266.92,1.0213316095669,1.02327084680026,1,0.843631778058008,0.843631778058008,1,1.00977821069984,1.01588490933613,1
rsyn0840m03m,2,17.16,17.04,16.49,683,683,551,273.87,271.97,318.15,1.03830760434534,1.0314465408805,1,1.20276497695853,1.20276497695853,1,0.860820367751061,0.854848341977055,1
rsyn0840m04h,0,15.58,15.6,15.62,757,762,763,157.92,156.87,160.34,0.997593261131167,0.998796630565584,1,0.993047508690614,0.998841251448436,1,0.984907072470999,0.978358488212548,1
rsyn0840m04h,1,17.43,17.47,17.42,377,377,377,133.77,135.52,134.82,1.00054288816504,1.00271444082519,1,1,1,1,0.992211838006231,1.00519210799585,1
rsyn0840m04h,2,11.59,11.72,11.59,71,71,71,129.86,132.21,125.69,1,1.01032565528197,1,1,1,1,1.03317686371231,1.05187365741109,1
rsyn0840m04m,0,81.46,80.67,78.17,10504,10504,11161,1623.31,1611.8,1509.08,1.04155614500442,1.03157761778451,1,0.941657046443478,0.941657046443478,1,1.07569512550693,1.06806796193707,1
rsyn0840m04m,1,55.45,54.87,99.32,5690,5690,13156,1516.5,1503.24,1848.93,0.562699362041467,0.556917862838916,1,0.436783343391672,0.436783343391672,1,0.820204118057471,0.813032402524703,1
rsyn0840m04m,2,92.22,91.03,109.63,6327,6327,10762,2821.44,2781.57,2587.25,0.842628581759016,0.831872005785049,1,0.591695820290923,0.591695820290923,1,1.09051695816021,1.07510677360131,1
saa_2,0,7200,7200,7200,1,1,1,720004,720001,720001,1,1,1,1,1,1,1.00000416666088,1,1
saa_2,1,7200,7200,7200,1,1,1,720003,720004,720002,1,1,1,1,1,1,1.00000138888503,1.00000277777006,1
saa_2,2,7200,7200,7200,1,1,1,805306,792167,804540,1,1,1,1,1,1,1.00095209685037,0.98462102567927,1
sep1,0,0.58,0.58,0.61,25,25,25,2.46,3.14,3.24,0.981366459627329,0.981366459627329,1,1,1,1,0.759259259259259,0.969135802469136,1
sep1,1,0.55,0.53,0.53,25,25,25,2.15,2.85,2.1,1.01307189542484,1,1,1,1,1,1.02380952380952,1.35714285714286,1
sep1,2,0.57,0.57,0.57,25,25,25,2.42,2.13,1.89,1,1,1,1,1,1,1.28042328042328,1.12698412698413,1
sepasequ_complex,0,7200,7200,7200,1214702,2276185,2728633,209894.84,249372.34,249033.3,1,1,1,0.445189030953193,0.834191179569419,1,0.842838447709604,1.0013614243557,1
sepasequ_complex,1,7200,7200,7200,493509,365572,1737508,167436.64,122745.83,192618.44,1,1,1,0.284073853251136,0.210445624099337,1,0.86926589167683,0.637248593644513,1
sepasequ_complex,2,7200,7200,7200,243252,573356,366183,122237.59,147817.35,150395.65,1,1,1,0.664382458372351,1.56560910552769,1,0.812773441253121,0.982856552034584,1
sepasequ_convent,0,20.64,20.36,20.6,1022,1022,1022,1140.11,1123.93,1141.09,1.00185185185185,0.988888888888889,1,1,1,1,0.999141172037263,0.984961747101456,1
sepasequ_convent,1,27.13,26.92,27.24,587,587,587,1295.8,1281.74,1303.04,0.996104815864023,0.988668555240793,1,1,1,1,0.994443762278978,0.983653610019646,1
sepasequ_convent,2,30.31,30.1,30.66,1993,1993,1993,1547.05,1535.17,1574.06,0.988945041061276,0.982312065698041,1,1,1,1,0.982840552456704,0.975293190856765,1
sfacloc1_2_80,0,7200,7200,7200,2104867,2595606,2435884,369794.82,380855.59,375363.5,1,1,1,0.864113639498453,1.0655677541396,1,0.985164567146246,1.01463139063867,1
sfacloc1_2_80,1,7200,7200,7200,3035153,3059554,3031838,285881.69,285344.27,286018.53,1,1,1,1.0010933600885,1.00914134787717,1,0.999521569459154,0.997642600288869,1
sfacloc1_2_80,2,7200,7200,7200,4145916,4149495,4133185,395475.97,395397.01,395666.37,1,1,1,1.00308011666265,1.00394601388484,1,0.999518786496816,0.999319224426377,1
sfacloc1_2_90,0,7200,7200,7200,911322,912438,910187,288425.39,288314.71,288515.51,1,1,1,1.00124685950695,1.00247284647589,1,0.999687642442516,0.999304023551455,1
sfacloc1_2_90,1,7200,7200,7200,3561406,3616069,3598354,252232.63,253059.92,253813.24,1,1,1,0.989732257241582,1.00492294746577,1,0.993772547090136,0.99703199092372,1
sfacloc1_2_90,2,7200,7200,7200,8346239,8201417,8228726,162261.58,163054.16,163144.03,1,1,1,1.01428065194233,0.996681300588929,1,0.994590975838956,0.999449137060057,1
sfacloc1_2_95,0,7200,7200,7200,9518196,9441763,9744003,43182.67,44377.26,43678.15,1,1,1,0.976826291758205,0.968982265478926,1,0.988656112953502,1.01600594347517,1
sfacloc1_2_95,1,7200,7200,7200,7902974,8002547,9118300,71357.71,74918.08,51682.81,1,1,1,0.866717187225829,0.877637195121951,1,1.38068557030858,1.44957443296911,1
sfacloc1_2_95,2,7200,7200,7200,8481413,8201619,8159494,60474.79,68002.54,70352.53,1,1,1,1.03945282081437,1.00516263431734,1,0.859596520551571,0.966596936883435,1
sfacloc1_3_80,0,7200,7200,7200,1558194,1568312,1555698,708300.71,708284.83,708312.89,1,1,1,1.00160432138362,1.00810773635138,1,0.999982804209592,0.99996038473901,1
sfacloc1_3_80,1,7200,7200,7200,1508515,1525325,1508448,698890.05,698703.25,698887.58,1,1,1,1.00004441356854,1.01118757904952,1,1.00000353418786,0.999736252288244,1
sfacloc1_3_80,2,7200,7200,7200,1695082,1701997,1689363,709585.78,709556.44,709612.31,1,1,1,1.00338509928895,1.00747811582734,1,0.999962613388147,0.999921266867537,1
sfacloc1_3_90,0,7200,7200,7200,2453082,2469036,2451063,628837.19,628526.13,628927.86,1,1,1,1.00082369063175,1.00733243770406,1,0.999855834022045,0.999361246296197,1
sfacloc1_3_90,1,7200,7200,7200,2601685,2619564,2601782,614909.61,614579.1,614937.81,1,1,1,0.999962719293189,1.00683428379919,1,0.999954141704183,0.999416672720124,1
sfacloc1_3_90,2,7200,7200,7200,2190423,2211388,2182460,623190.66,622748.84,623395.36,1,1,1,1.00364846785426,1.01325416025218,1,0.999671636952832,0.998962905338275,1
sfacloc1_3_95,0,7200,7200,7200,3334989,3699014,3662613,330929.41,323794.58,324340.4,1,1,1,0.910551550176058,1.009938261611,1,1.02031510721452,0.998317138413839,1
sfacloc1_3_95,1,7200,7200,7200,1091608,1098312,1093764,465454.34,465345.21,465543.27,1,1,1,0.998029005433948,1.00415773807347,1,0.999808975865981,0.999574561565459,1
sfacloc1_3_95,2,7200,7200,7200,956562,965503,967897,346926.81,346552.43,346458.09,1,1,1,0.98829025296566,0.997526851839417,1,1.0013528909081,1.00027229844741,1
sfacloc1_4_80,0,7200,7200,7200,1575527,1664531,1729388,720002,720002,719970.6,1,1,1,0.911036676750576,0.962499306153035,1,1.00004361289197,1.00004361289197,1
sfacloc1_4_80,1,7200,7200,7200,1699723,1697770,1536536,718403.91,720002,720002,1,1,1,1.10619756402948,1.10492660591057,1,0.997780436721009,1,1
sfacloc1_4_80,2,7200,7200,7200,1776729,1819241,1853102,720002,720002,720002,1,1,1,0.958788626388273,0.981728381471637,1,1,1,1
sfacloc1_4_90,0,7200,7200,7200,2322796,2428055,2399605,701949.39,702705.85,701124.44,1,1,1,0.967992315722141,1.01185562392044,1,1.00117660996099,1.00225553398196,1
sfacloc1_4_90,1,7200,7200,7200,2055725,2101347,2137809,704948.69,703134.75,703710.65,1,1,1,0.96160547525643,0.982945017772038,1,1.00175930263383,0.999181623867707,1
sfacloc1_4_90,2,7200,7200,7200,2492748,2509471,2330097,710664.1,711905.24,708497.86,1,1,1,1.06980139447437,1.07697804091242,1,1.0030575109994,1.00480930175287,1
sfacloc1_4_95,0,7200,7200,7200,1930757,1939634,1925895,665160.09,665097.78,665211.22,1,1,1,1.00252440946108,1.00713345569433,1,0.999923137195431,0.999829467698996,1
sfacloc1_4_95,1,7200,7200,7200,2149906,2171941,2167023,669945.82,669883.23,670583.06,1,1,1,0.992101509697419,1.00226936818999,1,0.999049722490753,0.998956385805511,1
sfacloc1_4_95,2,7200,7200,7200,2044696,2086708,2067202,671130.62,672884.38,671241.12,1,1,1,0.989113346767913,1.00943548644562,1,0.999835379572694,1.00244809197625,1
sfacloc2_2_80,0,8.04,7.98,8.11,1076,1076,1076,555.3,551.37,558.47,0.99231613611416,0.985729967069155,1,1,1,1,0.994323777463427,0.987286694003259,1
sfacloc2_2_80,1,6.38,6.22,6.41,1224,1224,1224,320.17,310.2,323.52,0.995951417004048,0.974358974358974,1,1,1,1,0.989645153313551,0.958827893175074,1
sfacloc2_2_80,2,6.99,6.92,6.98,845,845,845,405.91,403.26,406.3,1.00125313283208,0.992481203007519,1,1,1,1,0.999040118139306,0.992517843957667,1
sfacloc2_2_90,0,1.68,1.7,1.65,510,510,510,95.2,95.23,92.9,1.01132075471698,1.0188679245283,1,1,1,1,1.02475780409042,1.02508073196986,1
sfacloc2_2_90,1,1.36,1.37,1.35,295,295,295,92.19,92.66,90.72,1.00425531914894,1.00851063829787,1,1,1,1,1.0162037037037,1.02138447971781,1
sfacloc2_2_90,2,1.9,1.83,1.88,416,416,416,108.77,105.79,107.75,1.00694444444444,0.982638888888889,1,1,1,1,1.00946635730858,0.981809744779582,1
sfacloc2_2_95,0,1.37,1.38,1.41,198,198,198,93.96,94.96,96.81,0.983402489626556,0.987551867219917,1,1,1,1,0.970560892469786,0.980890403883896,1
sfacloc2_2_95,1,0.96,1,0.99,170,170,170,70.97,72.18,72.85,0.984924623115578,1.00502512562814,1,1,1,1,0.974193548387097,0.990803019903912,1
sfacloc2_2_95,2,1.33,1.31,1.31,256,256,256,99.29,97.9,97.65,1.00865800865801,1,1,1,1,1,1.01679467485919,1.00256016385049,1
sfacloc2_3_80,0,33.24,33.06,33.3,8987,8993,8993,2156.12,2141.52,2156.27,0.998250728862974,0.993002915451895,1,0.999340151765094,1,1,0.999930435427845,0.993159483738122,1
sfacloc2_3_80,1,22.2,22.12,22.27,6794,6804,6804,1532.79,1524.99,1535.52,0.996991834980662,0.993553932101418,1,0.998551564310545,1,1,0.998222100656455,0.993142388246327,1
sfacloc2_3_80,2,26.31,25.87,25.8,5713,5731,5731,2109.7,2086.46,2080.14,1.01902985074627,1.00261194029851,1,0.99691305093466,1,1,1.01421058198006,1.00303825704039,1
sfacloc2_3_90,0,8.02,7.91,8.02,2539,2539,2539,538.33,531.78,536.66,1,0.987804878048781,1,1,1,1,1.00311183989863,0.990906719338128,1
sfacloc2_3_90,1,10.18,10.3,10.23,3721,3721,3721,784.8,794.62,788.41,0.995547640249332,1.00623330365094,1,1,1,1,0.995421164115118,1.00787661242247,1
sfacloc2_3_90,2,6.71,6.73,6.81,2471,2471,2471,479.86,478.91,484.33,0.98719590268886,0.989756722151088,1,1,1,1,0.990770755476638,0.98880928292693,1
sfacloc2_3_95,0,5.99,7.17,7.08,1889,2004,2004,477.46,541.91,536.89,0.86509900990099,1.01113861386139,1,0.945342205323194,1,1,0.889306934381344,1.00935014621245,1
sfacloc2_3_95,1,3.56,3.54,3.56,1265,1265,1265,295.15,293.38,294.32,1,0.995614035087719,1,1,1,1,1.00282005979886,0.996806197336233,1
sfacloc2_3_95,2,2.95,2.87,2.9,1289,1289,1289,217.79,212.39,214.2,1.01282051282051,0.992307692307692,1,1,1,1,1.01676003734827,0.991549953314659,1
sfacloc2_4_80,0,54.26,57.49,51.78,22954,24769,21451,3635.25,4307.22,3931.55,1.04698749526336,1.10818491852975,1,1.06974154331586,1.15396037306854,1,0.924635321946815,1.09555264463125,1
sfacloc2_4_80,1,57.44,50.51,59.76,23204,23187,24776,3186.38,3224.67,4041.81,0.961816984858459,0.847761685319289,1,0.93680656054028,0.936123170927802,1,0.78835472226552,0.79782820073185,1
sfacloc2_4_80,2,44.27,67.58,59.04,17847,31919,27845,2780,3830.73,3592.67,0.753997335109927,1.14223850766156,1,0.642225800679907,1.14578636607622,1,0.773797760440007,1.06626269598933,1
sfacloc2_4_90,0,10.37,11.24,10.89,3138,3267,3040,870.82,914.51,867.89,0.956265769554247,1.02943650126156,1,1.0312101910828,1.07229299363057,1,1.00337600387146,1.05371648480798,1
sfacloc2_4_90,1,12.74,11.46,12.84,3869,3664,4264,1013.68,1015.79,1163.11,0.992774566473988,0.900289017341041,1,0.90948670944088,0.862511457378552,1,0.871525479103438,0.873339580951071,1
sfacloc2_4_90,2,11.08,13.02,12.67,2809,4788,4092,1029.58,1205.99,1136.49,0.883686905632773,1.0256035113387,1,0.693940839694657,1.16603053435115,1,0.905929660621739,1.06115319976419,1
sfacloc2_4_95,0,6.7,5.49,6.82,2782,2118,2827,534.43,447.65,581.96,0.9846547314578,0.829923273657289,1,0.984625896822685,0.757772463272976,1,0.918327720118221,0.769210942332806,1
sfacloc2_4_95,1,5.11,5.56,6.33,2100,2311,3369,455.42,483.79,565.82,0.83356070941337,0.894952251023192,1,0.634188526953012,0.695012972038051,1,0.804884945742462,0.855024566116433,1
sfacloc2_4_95,2,6.1,5.56,5.45,2939,3078,3235,562.03,513.52,497.59,1.10077519379845,1.01705426356589,1,0.911244377811094,0.952923538230885,1,1.12950421029362,1.03201430896923,1
sjup2,0,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
sjup2,1,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
sjup2,2,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
slay04h,0,1.47,1.43,1.44,32,33,33,29.44,30.24,30.96,1.01229508196721,0.995901639344262,1,0.992481203007519,1,1,0.950904392764858,0.976744186046512,1
slay04h,1,2.22,2.24,2.23,17,17,17,39.8,40.17,41.54,0.996904024767802,1.0030959752322,1,1,1,1,0.958112662493982,0.967019740009629,1
slay04h,2,6.33,6.28,6.35,14,14,14,81.58,80.72,80.67,0.997278911564626,0.99047619047619,1,1,1,1,1.01128052559812,1.0006198090988,1
slay04m,0,3.23,3.18,3.2,8,8,8,32.83,31.47,32.01,1.00714285714286,0.995238095238095,1,1,1,1,1.02561699468916,0.983130271790066,1
slay04m,1,3.81,3.77,3.78,12,12,12,37.17,36.74,36.92,1.00627615062762,0.997907949790795,1,1,1,1,1.00677139761647,0.995124593716143,1
slay04m,2,2.7,2.7,2.73,10,10,10,26.05,27.48,28.4,0.991957104557641,0.991957104557641,1,1,1,1,0.917253521126761,0.967605633802817,1
slay05h,0,3.26,3.18,2.73,169,165,136,41.99,40.13,39.86,1.14209115281501,1.12064343163539,1,1.13983050847458,1.1228813559322,1,1.05343702960361,1.00677370797792,1
slay05h,1,2.08,2.08,2,48,49,51,35.72,36.41,34.51,1.02666666666667,1.02666666666667,1,0.980132450331126,0.986754966887417,1,1.03506230078238,1.05505650536077,1
slay05h,2,2.29,2.59,2.54,85,96,101,37.26,39.47,38.49,0.929378531073446,1.01412429378531,1,0.920398009950249,0.975124378109453,1,0.968043647700701,1.02546115874253,1
slay05m,0,1.41,1.43,1.45,14,14,14,12.31,13.27,12.86,0.983673469387755,0.991836734693877,1,1,1,1,0.957231726283048,1.03188180404355,1
slay05m,1,1.23,1.18,1.17,14,12,12,13.46,11.92,13.02,1.02764976958525,1.00460829493088,1,1.01785714285714,1,1,1.03379416282642,0.915514592933948,1
slay05m,2,1.67,1.67,1.61,12,12,12,12.82,12.42,11.67,1.02298850574713,1.02298850574713,1,1,1,1,1.09854327335047,1.06426735218509,1
slay06h,0,12.35,12.26,12.27,29,30,37,105.28,105.01,103.92,1.0060286360211,0.999246420497362,1,0.941605839416058,0.948905109489051,1,1.0130869899923,1.01048883756736,1
slay06h,1,3.78,4.54,4.83,163,197,251,47.9,51.96,53.04,0.819897084048027,0.950257289879931,1,0.749287749287749,0.846153846153846,1,0.903092006033182,0.979638009049774,1
slay06h,2,14.89,14.92,15.01,33,33,39,117.76,118.16,119.08,0.992504684572143,0.994378513429107,1,0.956834532374101,0.956834532374101,1,0.988915015115888,0.992274101444407,1
slay06m,0,3.33,3.28,3.35,29,26,30,24.34,23.09,24.75,0.995402298850575,0.983908045977011,1,0.992307692307692,0.969230769230769,1,0.983434343434343,0.932929292929293,1
slay06m,1,4.22,4.2,4.27,22,22,22,30.68,30.79,30.96,0.990512333965844,0.986717267552182,1,1,1,1,0.990956072351421,0.994509043927648,1
slay06m,2,3.45,3.4,3.48,14,14,18,27.54,26.6,25.89,0.993303571428571,0.982142857142857,1,0.966101694915254,0.966101694915254,1,1.06373117033604,1.02742371572036,1
slay07h,0,13.34,13.99,13.61,467,470,502,103.07,103.92,102.4,0.981519507186858,1.02600958247776,1,0.941860465116279,0.946843853820598,1,1.00654296875,1.01484375,1
slay07h,1,15.17,14.4,14.44,430,441,548,117.65,112.48,112.57,1.04727979274611,0.99740932642487,1,0.817901234567901,0.834876543209877,1,1.04512747623701,0.999200497468242,1
slay07h,2,12.53,14.19,14.13,543,680,708,109.01,111.96,113.61,0.894249834765367,1.0039656311963,1,0.795792079207921,0.965346534653465,1,0.959510606460699,0.985476630578294,1
slay07m,0,2.49,2.43,2.35,44,43,55,23.58,21.85,20.45,1.04179104477612,1.02388059701493,1,0.929032258064516,0.92258064516129,1,1.15305623471883,1.06845965770171,1
slay07m,1,2.03,2.27,2.27,46,49,55,22.8,22.42,22.36,0.926605504587156,1,1,0.941935483870968,0.961290322580645,1,1.01967799642218,1.00268336314848,1
slay07m,2,2.24,2.21,2.21,51,54,51,24.05,22.25,22.09,1.00934579439252,1,1,1,1.01986754966887,1,1.08872793119058,1.00724309642372,1
slay08h,0,21.04,21.74,23.91,1114,1222,1103,143.65,152.53,159.66,0.884785226816539,0.912886391007627,1,1.00914380714879,1.09891936824605,1,0.899724414380559,0.955342603031442,1
slay08h,1,27.46,27.08,27.36,1510,1538,1428,181.1,158.29,178.28,1.00352609308886,0.990126939351199,1,1.05366492146597,1.07198952879581,1,1.01581781467355,0.88787300875028,1
slay08h,2,19.86,22.4,20.29,806,927,1046,157.85,164.96,157.62,0.979802724283701,1.09910756223579,1,0.790575916230366,0.896160558464223,1,1.00145920568456,1.04656769445502,1
slay08m,0,2.82,2.76,3.13,55,56,65,32.7,34.87,34.55,0.924939467312349,0.910411622276029,1,0.939393939393939,0.945454545454545,1,0.946454413892909,1.00926193921852,1
slay08m,1,3.55,3.49,3.53,124,128,123,34.48,34.1,33.8,1.00441501103753,0.991169977924945,1,1.00448430493274,1.02242152466368,1,1.02011834319527,1.00887573964497,1
